19,306,12,149,0.20378547662924368,7.62135162343901,0.473535859693
-1,-1,30,148,0.0008926919902601047,0.033385693925469515,0.00482296200447
30,148,30,157,0.0904231667207509,3.3817265090852753,0.488530761087
30,157,20,257,0.03465169030482097,1.2959349239594204,0.187213269027
20,257,20,338,0.001981340758864255,0.07409995480997401,0.0107046229855
-1,-1,16,409,0.005837358840087017,0.21831076977793343,0.0264139216905
16,409,16,316,0.1624846001839444,6.076744485814044,0.735239279055
16,316,7,166,0.011674717680174035,0.43662153955586686,0.052827843381
7,166,7,435,0.00013734961976664937,0.005136723994771015,0.000621504039776
7,435,7,25,0.03069764001786027,1.1480578128318506,0.13890615289
-1,-1,17,126,0.0026630212334605298,0.0995940512375771,0.00759103309216
17,126,17,85,0.027129528815886168,1.0146143969830792,0.0773336496264
17,85,12,65,0.14467695044909612,5.410758064891429,0.41240659471
12,65,35,113,0.16514892618133092,6.176387333780564,0.470762661606
35,113,16,346,0.00952862285098122,0.35635996458465236,0.0271616652829
-1,-1,2,243,0.0002242680152865283,0.008387375934051963,0.000425170068027
2,243,28,326,0.48127916080492034,17.999308754476658,0.912414965986
28,326,17,126,0.006279504428046001,0.23484652615432297,0.0119047619048
17,126,17,85,0.005382432366904108,0.20129702241827294,0.0102040816327
17,85,9,61,0.02511801771207851,0.9393861046133465,0.047619047619
-1,-1,18,82,0.013240390124193787,0.49517595874400694,0.0482610887097
18,82,0,0,0.03979031079094814,1.4881136514721456,0.145035282258
0,0,0,0,0.0013828083680626946,0.051715504829686745,0.00504032258065
0,0,0,0,0.03204658392969829,1.1985068244222061,0.116809475806
-1,-1,31,24,0.01240647965219125,0.4639886286421557,0.0763477718916
31,24,31,283,0.0006076643094943189,0.022725973647750527,0.00373948270489
31,283,3,91,0.14186429692078478,5.305567931184467,0.873013399813
3,91,3,224,0.0011900092727597756,0.04450503172684731,0.00732315363041
3,224,23,321,0.004709398398581378,0.1761262957700818,0.0289809909629
-1,-1,29,56,0.04966060893288734,1.8572518943546632,0.0548571428571
29,56,2,243,0.2834793093255827,10.601812896954321,0.313142857143
2,243,22,60,0.09104444970997662,3.404961806305033,0.100571428571
22,60,35,2,0.213126780004196,7.970706046626167,0.235428571429
35,2,23,392,0.036210860680258646,1.354246172968,0.04
-1,-1,28,344,0.0010732648647922745,0.04013891988262937,0.00200534759358
28,344,17,465,0.005634640540162117,0.21072932938390426,0.0105280748663
17,465,17,108,0.01797718648528933,0.6723269080347424,0.0335895721925
17,108,12,122,0.0008943873873268953,0.03344909990219114,0.00167112299465
12,122,3,71,0.504792241408124,18.878671984827502,0.943181818182
-1,-1,22,52,0.000646825255664727,0.024190549757922734,0.00208453133985
22,52,16,105,0.0018958671286720475,0.07090333549734373,0.00610983323749
16,105,23,321,0.30329413194941024,11.342865365806231,0.977429557217
23,321,3,224,0.0014274764262958539,0.05338604084511888,0.00460034502588
-1,-1,27,363,0.0010132419780921988,0.037894130251092534,0.00583306819387
27,363,27,363,0.0007369032567936947,0.0275593674553164,0.00424223141372
27,363,19,225,0.08347271641345637,3.1217873485065977,0.48053876339
19,225,19,129,0.08704669720881163,3.2554502806613606,0.501113585746
19,129,9,61,0.0005895226054356506,0.022047493964279106,0.00339378513098
-1,-1,28,344,0.0014283856184886953,0.053420043628386586,0.00326264274062
28,344,28,458,0.00761805663193679,0.284906899351286,0.0174007612833
28,458,17,207,0.3061506508961267,11.44969601768605,0.699293094073
17,207,19,30,0.05844477822300119,2.1857701184554537,0.13349646547
-1,-1,18,82,0.01834838096245723,0.6862091712753271,0.0410283877879
18,82,12,22,0.11210237977042907,4.192505119533783,0.250669523299
12,22,12,162,0.015234425968816809,0.5697506957320716,0.034065345474
12,162,35,10,0.0033534899931374623,0.12541681981529898,0.0074986609534
35,10,16,320,0.2961610733938837,11.076096858543302,0.662238885913
-1,-1,12,162,0.0011947691655936885,0.044683046458697605,0.0103857566766
12,162,12,162,0.0009814175288765856,0.03670393101949695,0.00853115727003
12,162,12,179,0.04160356915889749,1.5559275106090633,0.361646884273
12,179,18,110,0.06468821625112732,2.419267801109604,0.562314540059
18,110,18,82,0.004139021752213093,0.15479483951680126,0.0359792284866
-1,-1,35,304,0.00040572195213058217,0.015173552648017933,0.0012466237274
35,304,35,277,0.29719132993679054,11.114627314715737,0.913151880324
35,277,9,61,0.008858262621561105,0.3312892328166811,0.0272179513817
9,61,19,51,0.01345644474571855,0.5032561628279567,0.0413463536256
19,51,19,244,0.001149545531040989,0.04299173250287977,0.00353210056098
-1,-1,22,52,0.0004898468485003179,0.018319730806167982,0.00179744638651
22,52,16,178,0.06974405646430881,2.608350637894301,0.255919176894
16,178,0,0,0.20132705473400947,7.529409361349208,0.738750464857
0,0,0,0,0.00016891270637981465,0.006317148553865789,0.000619809098798
0,0,0,0,0.0001013476238279433,0.003790289132321512,0.000371885459279
-1,-1,2,243,0.00016168650407060248,0.006046896573147799,0.00025641025641
2,243,28,344,0.07178880780732229,2.6848220784766794,0.113846153846
28,344,17,289,0.0064674601628241,0.24187586292591198,0.0102564102564
17,289,12,362,0.5083423687985796,19.01144282599932,0.806153846154
12,362,19,448,0.02878019772457985,1.0763475900207797,0.045641025641
-1,-1,12,162,0.009780775627736509,0.3657901997823004,0.0338573155985
12,162,12,162,0.03248614762077364,1.2149460207083915,0.112454655381
12,162,9,61,0.010828715873591216,0.4049820069027973,0.037484885127
9,61,3,45,0.0024451939069384605,0.09144754994573716,0.00846432889964
3,45,24,54,0.0803420855136015,3.004705212499397,0.278113663845
-1,-1,30,148,0.0010589204787938265,0.03960245569820957,0.00774461654703
30,148,30,157,0.10726089630330074,4.011438988166712,0.784472988289
30,157,0,0,0.002414855238230599,0.09031291726320152,0.017661503589
0,0,0,0,0.02587898340857755,0.9678453807223394,0.189270872686
-1,-1,9,61,0.011510434359671364,0.4304775249178909,0.132930513595
9,61,9,61,0.023805671062069243,0.8903057901719021,0.274924471299
9,61,9,61,0.02642167887112876,0.9881415912912239,0.305135951662
9,61,19,51,0.0041856124944346105,0.15653728178864781,0.0483383685801
19,51,19,51,0.012556837483277853,0.4696118453649719,0.14501510574
-1,-1,24,426,0.0033569134184595778,0.1255448521391328,0.00574282147316
24,426,16,416,0.14317965493529528,5.354760867330411,0.244943820225
16,416,35,28,0.000291905514648786,0.01091694366427717,0.000499375780275
35,28,22,6,0.39056957859952035,14.606870622782084,0.668164794007
22,6,22,193,0.020141480510780848,0.7532691128356712,0.034456928839
-1,-1,25,276,0.0237521958685132,0.8883058770281232,0.0632411067194
25,276,0,0,0.004453536725350919,0.16655735194294868,0.0118577075099
0,0,3,144,0.007422561208905679,0.2775955865711129,0.0197628458498
3,144,3,121,0.09649329571562361,3.60874262541885,0.256916996047
3,121,9,61,0.11282293037538134,4.219452915881478,0.300395256917
-1,-1,9,61,0.00038278666034060964,0.014315798080769881,0.00263126420285
9,61,9,61,0.00012179575556269639,0.004555026662054735,0.000837220428178
9,61,12,19,0.0002348918142994236,0.008784694276817516,0.0016146393972
12,19,17,85,0.14353629793067074,5.368098921232741,0.986664274608
17,85,17,126,0.000643777565116777,0.024076569499419737,0.00442530797751
-1,-1,17,126,0.010900020728046687,0.40764872966072957,0.0211081794195
17,126,17,44,0.019415661921841233,0.7261242997084764,0.037598944591
17,44,12,112,0.1963706859290106,7.344046645305096,0.380277044855
12,112,3,121,0.2684130104285693,10.03834996791116,0.519788918206
3,121,3,144,0.004939071892400835,0.18471583062769312,0.00956464379947
-1,-1,20,128,4.7681783237518035e-05,0.001783246000140014,0.000262706224386
20,128,20,336,0.009943241197810308,0.3718662325630251,0.0547830046587
20,336,20,205,0.00029880584162257835,0.011175008267573956,0.00164629233949
20,205,12,20,0.025484323747647808,0.9530855455403401,0.14040772006
12,20,12,162,0.00036238155260448366,0.01355266960103967,0.00199656730533
-1,-1,9,61,0.0008580071397521784,0.03208851884655916,0.00536912751678
9,61,9,61,0.0030615254759380497,0.11449766952083185,0.0191580231849
9,61,19,223,0.15442178499312204,5.775204107861297,0.966320927395
19,223,19,225,0.0002340019472057207,0.008751414230901504,0.00146430750458
19,225,27,363,0.00017550146040349148,0.006563560673146245,0.00109823062843
-1,-1,23,350,0.00030380383256367534,0.011361927605511687,0.000405547895206
23,350,16,415,0.7285519708720671,27.24703859081936,0.972544407495
16,415,35,433,0.0012759760967710322,0.04772009594328356,0.00170330115987
35,433,22,463,0.008506507311806882,0.3181339729552238,0.0113553410658
22,463,22,193,0.0037671675237937697,0.14088790230850182,0.00502879390056
-1,-1,9,61,0.001392893651695425,0.05209268329234527,0.00427973932497
9,61,9,61,0.0006331334780418957,0.02367849240555616,0.0019453360568
9,61,3,374,0.025451965817329766,0.9518753947050616,0.0782025094835
3,374,3,288,0.017221230602785124,0.6440549934328316,0.0529131407451
3,288,1,132,0.280288190729681,10.482468587959675,0.861200272347
-1,-1,3,371,0.0018737452207956103,0.07007600058959468,0.00522594528128
3,371,3,395,0.0006613218426352212,0.024732706090500396,0.00184445127575
3,395,3,144,0.14097177278815404,5.272188514948836,0.39317553028
3,144,23,321,0.03813622625842194,1.4262527178777007,0.106363356901
23,321,16,432,0.11011008679862988,4.117995564063287,0.307101137412
-1,-1,26,340,0.003649034824491931,0.1364698699025747,0.00646352723915
26,340,0,0,0.04874067944145011,1.82284754798522,0.0863342566944
0,0,0,0,0.01146839516268086,0.42890530540779026,0.0203139427516
0,0,3,421,0.490013247860103,18.325953958336694,0.867959372114
3,421,0,0,0.0054735522367407195,0.20470480485396764,0.00969529085873
-1,-1,1,240,0.00016042008066580055,0.005999533737327519,0.000518000518001
1,240,1,412,0.0004010502016637272,0.014998834343289844,0.001295001295
1,412,3,334,0.0741140772674568,2.771784586639963,0.239316239316
3,334,9,61,0.04856717942163221,1.816358838978191,0.156824656825
9,61,12,19,0.1835606773016428,6.864966478929553,0.592722092722
-1,-1,11,460,0.0003324653303590366,0.012433835949354497,0.00124372272023
11,460,11,410,0.02428878790856143,0.9083738263402636,0.0908621579763
11,410,31,283,9.723042680332128e-05,0.0036363105134982,0.000363730229502
31,283,1,43,0.0024997629084611,0.09348837029870402,0.00935138686817
1,43,1,240,5.018344609207128e-05,0.0018768054263229414,0.000187731731356
-1,-1,9,61,0.001965502575952672,0.07350762427179179,0.00640652300524
9,61,9,61,0.001965502575952672,0.07350762427179179,0.00640652300524
9,61,9,61,0.0010720923141568394,0.04009506778464499,0.00349446709377
9,61,12,301,0.0930486787661585,3.4799177581409224,0.30329062318
12,301,35,29,0.19909647684148055,7.44598821317111,0.648951659872
-1,-1,35,304,0.00025031913210727536,0.009361658914165514,0.000746361487747
35,304,35,113,0.31164731947355284,11.65526534813588,0.929220052245
35,113,16,99,0.001376755226590518,0.051489124027929156,0.00410498818261
16,99,7,263,0.0013350353712396966,0.049928847542249535,0.00398059460132
7,263,5,106,0.017647498813575156,0.6599969534491267,0.0526184848862
-1,-1,19,51,0.0015605926067457589,0.05836443888780009,0.00568020448736
19,51,19,129,0.0797462822046819,2.9824228271655984,0.290258449304
19,129,19,154,0.001326503715734994,0.04960977305467118,0.00482817381426
19,154,3,247,0.19097752025060014,7.142348208897824,0.695115024141
3,247,3,144,0.0007802963033728794,0.029182219443900044,0.00284010224368
-1,-1,19,51,0.004862638579966098,0.18185730920877413,0.0115041702617
19,51,12,124,0.00048626385799660976,0.018185730920877413,0.00115041702617
12,124,12,264,0.007293957869970281,0.2727859638139516,0.0172562553926
12,264,35,343,0.2274499195783295,8.50637563825594,0.538107563992
35,343,35,259,0.07877474499564521,2.9460884091894126,0.18636755824
-1,-1,30,148,0.019984924603956653,0.7474140949297371,0.0444685466377
30,148,5,413,0.1323391958532761,4.949339677409779,0.294468546638
5,413,19,55,0.0056055276328056,0.20964053882132508,0.0124728850325
19,55,19,154,0.008286432152874326,0.30990340521530196,0.0184381778742
19,154,3,144,0.152811557642614,5.71498338440794,0.340021691974
-1,-1,3,371,0.0009107951495155543,0.03406273207589626,0.00138009417113
3,371,3,334,0.09900879037097446,3.702819345666142,0.150024354603
3,334,9,61,0.0005357618526570625,0.020036901221147388,0.000811820100666
9,61,17,85,0.034181606199526655,1.2783542979094302,0.0517941224225
17,85,17,131,0.5045805128322638,18.870753570070715,0.764572170807
-1,-1,30,148,0.011444598722971622,0.42801534486001275,0.0239485981308
30,148,20,77,0.19246465413430067,7.197965372722666,0.402745327103
20,77,19,265,0.2400574366285349,8.977882843418222,0.502336448598
19,265,12,162,0.008653233180791581,0.3236213583090953,0.0181074766355
12,162,35,10,0.009630211120576099,0.3601592536027206,0.0201518691589
-1,-1,35,304,1.9039002986317118e-05,0.0007120376717641199,6.20097355285e-05
35,304,35,277,0.01394606968746923,0.5215675945669164,0.0454221312746
35,277,9,61,0.0004156848985359465,0.015546155833567334,0.00135387922571
9,61,19,51,0.0006314602657122627,0.02361591611348797,0.00205665622836
19,51,19,244,5.394384179453959e-05,0.002017440069997383,0.000175694250664
-1,-1,20,128,0.006708605750057332,0.25089444139943506,0.174273858921
20,128,20,128,0.005710301322984026,0.21355895904902275,0.148340248963
20,128,30,157,0.01185985659386029,0.4435455303314783,0.308091286307
30,157,30,148,0.009743451208424849,0.364394307747107,0.253112033195
-1,-1,21,222,0.0022947506018622076,0.08582113659016492,0.00555170020819
21,222,3,144,0.1450856068028155,5.426041360916072,0.351006245663
3,144,3,71,0.2597657681307573,9.714952662005,0.628452463567
3,71,19,119,0.0002868438252328793,0.01072764207377448,0.000693962526024
19,119,34,298,0.005392663914356968,0.20167967098616876,0.0130464954892
-1,-1,18,82,0.02288332691409741,0.855811138316492,0.0681252223408
18,82,12,214,0.2002739211906117,7.4900233306396915,0.596229099964
12,214,12,162,0.004899302368040596,0.1832284943657585,0.0145855567414
12,162,9,61,0.009021886067957533,0.33740856889230775,0.0268587691213
9,61,3,355,0.07265306926252627,2.7171445018095177,0.216293134116
-1,-1,34,413,0.02759038104993749,1.0318497612506843,0.122112211221
34,413,34,413,0.0320644968958733,1.1991767495616061,0.141914191419
34,413,12,124,0.0029827438972905396,0.11155132554061453,0.013201320132
12,124,12,264,0.019387835332411105,0.7250836160148395,0.0858085808581
12,264,35,343,0.13422347537830023,5.019809649336104,0.594059405941
-1,-1,18,82,0.01965680140859707,0.7351426500308866,0.0652359052972
18,82,18,212,0.08817332851170534,3.297585046353952,0.292624765798
18,212,17,465,0.07354620474823961,2.7505467819748333,0.244081076478
17,465,28,458,0.0015396972382733488,0.05758297519831798,0.00510986203373
-1,-1,22,52,0.025573634984261188,0.9564256870921991,0.0583501006036
22,52,24,426,0.21693497262498215,8.113128242225518,0.494969818913
24,426,23,321,0.024691785502048307,0.9234454909856846,0.056338028169
23,321,3,144,0.026455484466474066,0.9894058831987136,0.0603621730382
3,144,11,235,0.005291096893277282,0.19788117663908708,0.0120724346076
-1,-1,20,128,0.0013660529740535782,0.05108887161006301,0.00242954324587
20,128,20,236,0.2559983273376192,9.574054539725008,0.455296404276
20,236,34,351,0.036701289902883266,1.3725876839228377,0.065273728539
34,351,17,126,0.04061730842852564,1.5190424492058454,0.0722384191772
17,126,28,70,0.2100989474095494,7.85746845363177,0.373663751215
-1,-1,29,56,0.003718875768479141,0.1390818440267555,0.0045584045584
29,56,2,243,0.04144996950289481,1.550183053216913,0.0508072174739
2,243,22,463,0.02324297355299463,0.8692615251672219,0.02849002849
22,463,0,0,0.7428454347541978,27.781598344362717,0.910541310541
0,0,7,234,0.0030215865618893026,0.11300399827173886,0.0037037037037
-1,-1,16,409,0.06251375467577143,2.3379453411798656,0.101070154578
16,409,35,113,0.039714620617497975,1.4852829226300097,0.064209274673
35,113,12,162,0.02353458999557726,0.8801676578556772,0.038049940547
12,162,19,335,0.00441273562416919,0.16503143584788166,0.00713436385256
19,335,20,405,0.4500990336651832,16.833206456481154,0.727705112961
-1,-1,2,243,1.660537984592163e-05,0.0006210228557002832,4.6174447061e-05
2,243,2,175,0.3561355815553852,13.319077186200385,0.990303366117
2,175,28,70,0.0008302689922960815,0.03105114278501416,0.00230872235305
28,70,17,289,0.0006642151938368653,0.024840914228011334,0.00184697788244
17,289,0,0,0.0007140313333735513,0.026703982795071832,0.00198550122362
-1,-1,34,413,0.007071921166828217,0.2644820364882887,0.0179611650485
34,413,34,413,0.004396059103718925,0.1644077524121961,0.0111650485437
34,413,19,265,0.32874876775618345,12.294840615165882,0.834951456311
19,265,12,162,0.003249261076660273,0.12151877352200036,0.00825242718447
12,162,12,401,0.008983251211945657,0.3359636679726845,0.0228155339806
-1,-1,16,409,0.002730487983141925,0.1021172331184328,0.00626243277094
16,409,24,218,0.1318022611155506,4.929258911583223,0.302291313637
24,218,3,400,0.03922265679314954,1.4668840192665835,0.0899580048626
3,400,19,450,0.04166403428395141,1.5581888394663177,0.0955573565166
19,450,10,136,0.2195312338447956,8.21022554272891,0.503499594784
-1,-1,22,52,0.001618896088524695,0.06054492467539364,0.00349019135877
22,52,35,29,0.004968336271661163,0.18581028607208383,0.0107112769286
35,29,9,61,0.055042467009756145,2.0585274389602612,0.118666506198
9,61,12,455,0.018812689028703772,0.7035737798480074,0.0405584306174
12,455,10,136,0.3815012368612674,14.2677246631587,0.822481646408
-1,-1,18,82,0.008513593540405413,0.31839899007384664,0.053201833588
18,82,0,0,0.00011114351880432342,0.0041566447790347535,0.00069454090846
0,0,19,155,0.0003334305564129702,0.012469934337104258,0.00208362272538
19,155,0,0,0.000422345371456749,0.01579525016034403,0.00263925545215
0,0,0,0,0.14857665593756703,5.5566027406116945,0.928462286429
-1,-1,1,240,0.00014607626381084806,0.005463090838245492,0.00325467860049
1,240,1,240,0.006938622531002941,0.2594968148161993,0.154597233523
1,240,1,240,0.007851599179817936,0.2936411325551287,0.174938974776
1,240,1,412,0.028338795179301823,1.0598396226195246,0.631407648495
1,412,31,283,0.0011320910445341845,0.042338953996406754,0.0252237591538
-1,-1,21,222,0.00037816653705774835,0.014143010575670167,0.00130136317793
21,222,21,76,0.00431109852245775,0.16123032056261818,0.0148355402284
21,76,23,392,0.0006239747861439771,0.02333596744980687,0.00214724924358
23,392,24,426,0.27894509189704253,10.43223817587201,0.95991801412
24,426,16,105,0.0006050664592929786,0.022628816921094003,0.00208218108469
-1,-1,24,426,0.025425868547670427,0.9508993856597879,0.0640668523677
24,426,3,45,0.25204774038547134,9.426306953492123,0.635097493036
3,45,9,61,0.006632835273301878,0.2480607093024243,0.016713091922
9,61,12,162,0.04974626454976408,1.8604553197681821,0.125348189415
12,162,12,109,0.02874228618432136,1.0749297403109999,0.0724233983287
-1,-1,29,56,0.02361712208647936,0.8832542668495403,0.0280373831776
29,56,2,175,0.6878486807682059,25.724780521973962,0.816588785047
2,175,17,126,0.010332490912834719,0.3864237417466739,0.0122663551402
17,126,19,448,0.09053230133139188,3.3858080229190373,0.107476635514
19,448,19,337,0.01180856104323968,0.44162713342477017,0.0140186915888
-1,-1,7,150,0.0013872936768888227,0.051883250423087536,0.00361509835194
7,150,0,0,0.013342500951256747,0.49899479083390536,0.0347687400319
0,0,3,382,0.00032642204162087687,0.012207823628960928,0.000850611376927
3,382,19,339,0.3680408519274648,13.764321141650685,0.959064327485
-1,-1,23,350,0.00012012548517689565,0.004492560395434743,0.000687143544286
23,350,23,350,0.0009850289784513835,0.03683899524259627,0.00563457706315
23,350,23,462,0.02115409793969248,0.7911398856375973,0.121005978149
23,462,23,370,0.13073256551811102,4.889253478355202,0.747818319247
23,370,23,370,0.0069552655917493565,0.2601192468959371,0.0397856112142
23,370,24,426,0.009610038814155149,0.35940483163491016,0.0549714835429
-1,-1,27,363,0.0016240671877770657,0.060738318072871715,0.00464880398952
27,363,10,136,0.0010630257956348178,0.03975599001129383,0.00304285352041
10,136,19,232,0.0006791553694346173,0.02539966028504046,0.00194404530471
19,232,3,216,0.23188726592004766,8.672327487742951,0.663764685994
-1,-1,1,240,0.00029309575269200584,0.01096145725176641,0.00106980476063
1,240,1,250,0.0019783963306730943,0.07398983644950012,0.00722118213426
1,250,3,382,0.1342378547330647,5.02034742131373,0.489970580369
3,382,3,167,0.12881558330816809,4.8175604621525165,0.470179192297
3,167,19,129,0.007327393817313845,0.2740364312946726,0.0267451190158
-1,-1,7,150,0.014278800176775623,0.534011347167876,0.0176036045476
7,150,24,426,0.007011910801098069,0.2622377151271903,0.0086446272332
24,426,35,37,0.05273806851007355,1.9723454816534662,0.0650180751297
35,37,22,367,0.7155123767150303,26.759372179348226,0.882118719547
-1,-1,26,340,0.003432216622778897,0.128361108763413,0.00651162790698
26,340,20,77,0.338073337343442,12.643569213185733,0.641395348837
20,77,34,413,0.02451583301984927,0.9168650625958072,0.046511627907
34,413,19,268,0.02451583301984927,0.9168650625958072,0.046511627907
19,268,3,288,0.13336613162793784,4.987745940519614,0.253023255814
-1,-1,35,304,0.00026065978433696777,0.009748387880143627,0.000612745098039
35,304,35,62,0.005039422497200945,0.1884688323501753,0.0118464052288
35,62,12,228,8.688659477898924e-05,0.003249462626714542,0.000204248366013
12,228,17,126,0.01086082434736302,0.40618282833892005,0.0255310457516
-1,-1,23,350,0.0003205457577258146,0.011988057105142839,0.00816993464052
23,350,23,350,0.018751926826982908,0.7013013406517071,0.477941176471
23,350,1,361,0.006699406336474703,0.250550393497679,0.170751633987
1,361,1,240,0.010353627974551813,0.387214244496413,0.263888888889
1,240,1,240,0.001538619637084067,0.057542674104691494,0.0392156862745
-1,-1,21,222,0.00020905260274527824,0.007818336319499228,0.00343554066821
21,222,23,177,0.020403534027982,0.7630696247847268,0.335308769218
23,177,1,295,0.0337881269187396,1.2636386076403343,0.5552692605
1,295,1,240,0.006062525479619763,0.22673175326572795,0.0996306793782
1,240,1,240,0.00013065787671572287,0.004886460199684173,0.00214721291763
-1,-1,20,128,0.014229152351527044,0.5321545733691873,0.0273259596617
20,128,34,79,0.21267500925389807,7.9538103198150285,0.408425504229
34,79,0,0,0.24968774483506853,9.338045727928465,0.479505530254
0,0,3,45,0.002371525391919438,0.08869242889479963,0.00455432661028
3,45,24,63,0.034641210189084386,1.295542979212405,0.0665256994144
-1,-1,30,148,0.0008943538081713429,0.03344784407888166,0.0224473035861
30,148,30,148,0.002530366871900187,0.09463292471101135,0.0635094442924
30,148,30,403,0.0028575694846435648,0.10686994083734787,0.0717218724336
30,403,20,431,0.020613764602968293,0.7709320159642677,0.517382972899
20,431,20,128,0.008125531549854985,0.3038859004729753,0.203941965508
-1,-1,11,460,0.00034930484334524546,0.013063615125761948,0.00166580233527
11,460,27,88,0.0005107759501739985,0.019102456080099188,0.00243584303742
27,88,32,406,3.954394452951196e-05,0.0014788998255527777,0.000188581396445
32,406,34,413,0.0004646413482220275,0.017377072950254938,0.00221583140823
34,413,20,77,0.002458315218244861,0.0919382724882892,0.0117234768123
-1,-1,31,24,0.004138183146244655,0.15476347658032175,0.0463400794401
31,24,31,283,0.0024491288008401317,0.09159471062922453,0.0274257613013
31,283,1,258,0.05567123122463598,2.082042525752011,0.623415925856
1,258,23,204,0.025783414582619523,0.9642712122442268,0.288727066389
23,204,23,350,0.0006671764664360372,0.024951662550730152,0.00747115566484
23,350,23,350,0.00046448994498713705,0.01737141063658513,0.00520143748818
-1,-1,18,82,0.009221935653450886,0.34489020231578243,0.053201833588
18,82,18,310,0.00012039080487541941,0.00450248305895582,0.00069454090846
18,310,19,155,0.0003611724146262582,0.013507449176867458,0.00208362272538
19,155,19,447,0.00045748505852694034,0.01710943562404508,0.00263925545215
19,447,19,293,0.1609384279574038,6.018919353210014,0.928462286429
-1,-1,18,82,0.02838579170512139,1.0615972407495082,0.199479166667
18,82,18,441,0.0042245173033660975,0.15799227864914062,0.0296875
18,441,34,170,0.0919758942715795,3.4397968035734143,0.646354166667
34,170,34,413,0.00889372063866547,0.332615323471875,0.0625
34,413,34,413,0.003335145239499551,0.12473074630195313,0.0234375
-1,-1,24,426,0.00010385540925000862,0.0038840775357633674,0.000564555719195
24,426,24,426,0.0018197273881632348,0.0680557933440292,0.00989199803633
